candidateId,brand,category,rankInBrandCategory,productName,query,selectedDiscoverySource,selectedGoodsNo,selectedMatchScore,selectedSourceUrl,candidateDiscoveryCount,currentOliveYoungStatus,missingCoreFields
naver-45614937750,하트퍼센트,base,1,하트퍼센트 도트 온 무드 레이어 쿠션 21p 1개,하트퍼센트 도트 온 무드 레이어 쿠션 21p 올리브영,,,,,0,unknown,"colorFamily,finish"
naver-55679366133,하트퍼센트,base,8,하트퍼센트 도트 온 무드 레이어 쿠션 파운데이션 21p 15개,하트퍼센트 도트 온 무드 레이어 쿠션 파운데이션 21p 올리브영,,,,,0,unknown,"colorFamily,finish"
naver-55677976727,하트퍼센트,base,4,하트퍼센트 도트 온 무드 레이어 쿠션 파운데이션 21p 1개,하트퍼센트 도트 온 무드 레이어 쿠션 파운데이션 21p 올리브영,,,,,0,unknown,"colorFamily,finish"
naver-55682430197,하트퍼센트,base,5,하트퍼센트 도트 온 무드 레이어 쿠션 파운데이션 21p 6개,하트퍼센트 도트 온 무드 레이어 쿠션 파운데이션 21p 올리브영,,,,,0,unknown,"colorFamily,finish"
naver-55685021849,하트퍼센트,base,9,하트퍼센트 도트 온 무드 레이어 쿠션 파운데이션 21p 7개,하트퍼센트 도트 온 무드 레이어 쿠션 파운데이션 21p 올리브영,,,,,0,unknown,"colorFamily,finish"
naver-45373225016,3CE,brow,4,(현대Hmall) 3CE 이지 브로우 디자이닝 펜슬,3CE 3CE 이지 브로우 디자이닝 펜슬 올리브영,,,,,0,unknown,finish
naver-40083340560,3CE,brow,9,3CE 이지 브로우 디자이닝 펜슬,3CE 이지 브로우 디자이닝 펜슬 올리브영,,,,,0,unknown,finish
naver-59386562033,VDL,liner,4,VDL 립스테인 에센셜 오버 라이너 0.35g 1개,VDL 립스테인 에센셜 오버 라이너 올리브영,,,,,0,unknown,finish
naver-58958633372,VDL,liner,9,VDL 립스테인 에센셜 오버 라이너 3종 176577,VDL 립스테인 에센셜 오버 라이너 3종 176577 올리브영,,,,,0,unknown,finish
naver-57715826638,VDL,brow,5,VDL 브로우 펜슬 스키니 메이크업 엑스퍼트 0.05g,VDL 브로우 펜슬 스키니 메이크업 엑스퍼트 올리브영,,,,,0,unknown,finish
naver-49596375862,VDL,brow,7,VDL 아이 파인 내추럴 브로우 카라 01 그레이브라운 | 셀러허브_뷰티 - 하프클럽,VDL 아이 파인 내추럴 브로우 카라 01 그레이브라운 | 셀러허브_뷰티 - 하프클럽 올리브영,,,,,0,unknown,finish
naver-87824880408,VDL,brow,10,VDL 아이브로우 엑스퍼트 스키니 브로우 펜슬 0.05g,VDL 아이브로우 엑스퍼트 스키니 브로우 펜슬 올리브영,,,,,0,unknown,finish
naver-80026298667,VDL,brow,3,VDL 엑스퍼트 스키니 브로우 펜슬 (0.05g),VDL 엑스퍼트 스키니 브로우 펜슬 (0.05g) 올리브영,,,,,0,unknown,finish
naver-59386604315,VDL,brow,1,VDL 엑스퍼트 스키니 브로우 펜슬 0.05g 1개,VDL 엑스퍼트 스키니 브로우 펜슬 올리브영,,,,,0,unknown,finish
naver-49596371287,VDL,brow,2,VDL 엑스퍼트 스키니 아이 브로우 펜슬 01 다크브라운 | 셀러허브_뷰티 - 하프클럽,VDL 엑스퍼트 스키니 아이 브로우 펜슬 01 다크브라운 | 셀러허브_뷰티 - 하프클럽 올리브영,,,,,0,unknown,finish
naver-49574002863,VDL,brow,4,VDL 엑스퍼트 스키니 아이브로우 펜슬 눈썹 03 브라운 | 셀러허브_뷰티 - 하프클럽,VDL 엑스퍼트 스키니 아이브로우 펜슬 눈썹 03 브라운 | 셀러허브_뷰티 - 하프클럽 올리브영,,,,,0,unknown,finish
naver-90991456164,VDL,liner,6,브이디엘 멀티메이크업 메이크업세트 립스테인 에센셜 오버 라이너 피오니베이지 1개 0.35g,VDL 브이디엘 멀티메이크업 메이크업세트 립스테인 에센셜 오버 라이너 피오니베이지 올리브영,,,,,0,unknown,finish
naver-90983046686,VDL,liner,8,브이디엘 멀티메이크업 메이크업세트 립스테인 에센셜 오버 라이너 피오니베이지 1개 0.35g,VDL 브이디엘 멀티메이크업 메이크업세트 립스테인 에센셜 오버 라이너 피오니베이지 올리브영,,,,,0,unknown,finish
naver-90977780592,VDL,liner,10,브이디엘 멀티메이크업 메이크업세트 립스테인 에센셜 오버 라이너 피오니베이지 1개 0.35g,VDL 브이디엘 멀티메이크업 메이크업세트 립스테인 에센셜 오버 라이너 피오니베이지 올리브영,,,,,0,unknown,finish
naver-60081146672,VDL,brow,8,브이디엘 엑스퍼트 스키니 브로우 펜슬 0.05g 03 브라운 1개,VDL 브이디엘 엑스퍼트 스키니 브로우 펜슬 0.05g 03 브라운 올리브영,,,,,0,unknown,finish
naver-82425859169,VDL,brow,9,이런 상품 어때요? VDL 엑스퍼트 스키니 브로우 펜슬 (0.05g),VDL VDL 엑스퍼트 스키니 브로우 펜슬 (0.05g) 올리브영,,,,,0,unknown,finish
naver-49021488780,네이밍,brow,1,[네이밍] 루트릿 아이브로우 펜슬,네이밍 루트릿 아이브로우 펜슬 올리브영,,,,,0,unknown,finish
naver-51420654940,네이밍,brow,3,[네이밍] 루트릿 아이브로우 펜슬 듀오,네이밍 루트릿 아이브로우 펜슬 듀오 올리브영,,,,,0,unknown,finish
naver-51883692316,네이밍,brow,6,[네이밍] 루트릿 아이브로우 펜슬 듀오 8809562558781,네이밍 루트릿 아이브로우 펜슬 듀오 8809562558781 올리브영,,,,,0,unknown,finish
naver-57297840212,네이밍,liner,1,[네이밍] 퍼펙테일 아이 디자이닝 슬림 라이너,네이밍 퍼펙테일 아이 디자이닝 슬림 라이너 올리브영,,,,,0,unknown,finish
naver-58877777632,네이밍,liner,4,[네이밍] 퍼펙테일 아이 디자이닝 슬림 라이너 듀오 [택2],네이밍 퍼펙테일 아이 디자이닝 슬림 라이너 듀오 [택2] 올리브영,,,,,0,unknown,finish
naver-60621264209,네이밍,liner,6,[단독기획/멀티라이너] 네이밍 퍼펙테일 아이 디자이닝 펜슬 듀얼 라이너 단품/기획 3474124,네이밍 퍼펙테일 아이 디자이닝 펜슬 듀얼 라이너 단품/ 3474124 올리브영,,,,,0,unknown,finish
naver-89449950045,네이밍,brow,9,네이밍 루트릿 아이브로우 펜슬 다크브라운,네이밍 루트릿 아이브로우 펜슬 다크브라운 올리브영,,,,,0,unknown,finish
naver-90237713821,네이밍,brow,8,네이밍 루트릿 아이브로우 펜슬 듀오,네이밍 루트릿 아이브로우 펜슬 듀오 올리브영,,,,,0,unknown,finish
naver-89449950835,네이밍,brow,10,네이밍 루트릿 아이브로우 펜슬 토프브라운,네이밍 루트릿 아이브로우 펜슬 토프브라운 올리브영,,,,,0,unknown,finish
naver-58176190324,네이밍,brow,5,네이밍 아이브로우 펜슬 브라운 그레이 내추럴 루트릿 듀오 X2,네이밍 아이브로우 펜슬 브라운 그레이 내추럴 루트릿 듀오 X2 올리브영,,,,,0,unknown,finish
naver-90382566039,네이밍,brow,7,네이밍 아이브로우 펜슬 브라운 그레이 내추럴 루트릿 듀오 X2,네이밍 아이브로우 펜슬 브라운 그레이 내추럴 루트릿 듀오 X2 올리브영,,,,,0,unknown,finish
naver-60600143703,네이밍,liner,10,네이밍 퍼펙테일 듀얼 아이 라이너 베이비 피치 X2개,네이밍 퍼펙테일 듀얼 아이 라이너 베이비 피치 X2개 올리브영,,,,,0,unknown,finish
naver-60600143190,네이밍,liner,9,네이밍 퍼펙테일 듀얼 아이 라이너 피오니 핑크 X2개,네이밍 퍼펙테일 듀얼 아이 라이너 피오니 핑크 X2개 올리브영,,,,,0,unknown,finish
naver-60638632249,네이밍,liner,5,단독기획멀티라이너 네이밍 퍼펙테일 아이 디자이닝 펜슬 듀얼 라이너 단품기획 4066217,네이밍 단독기획멀티라이너 네이밍 퍼펙테일 아이 디자이닝 펜슬 듀얼 라이너 단품기획 4066217 올리브영,,,,,0,unknown,finish
naver-60688056071,네이밍,liner,8,하루철벽고정&멀티라이너 네이밍 퍼펙테일 아이 디자이닝 펜슬 슬림듀얼라이너 단품&기획 4075739,네이밍 하루철벽고정&멀티라이너 네이밍 퍼펙테일 아이 디자이닝 펜슬 슬림듀얼라이너 단품& 4075739 올리브영,,,,,0,unknown,finish
naver-60387187774,더샘,brow,9,[온누리상품] 더샘 샘물 아트룩 아이브로우 0.2g,더샘 샘물 아트룩 아이브로우 올리브영,,,,,0,unknown,texture
naver-60387189029,더샘,brow,10,[온누리상품] 더샘 샘물 아트룩 아이브로우 0.2g 2개,더샘 샘물 아트룩 아이브로우 올리브영,,,,,0,unknown,texture
naver-60465243785,더샘,base,2,[온누리상품] 더샘 스킨 퍼펙션 글루타치온 토닝 쿠션12g (본품+리필),더샘 스킨 퍼펙션 글루타치온 토닝 쿠션12g ( + ) 올리브영,,,,,0,unknown,finish
naver-60407016402,더샘,base,10,[온누리상품] 더샘 커버 퍼펙션 컨실러쿠션 리뉴 (본품+리필)+팁컨실러미니 1종,더샘 커버 퍼펙션 컨실러쿠션 리뉴 ( + )+팁컨실러미니 1종 올리브영,,,,,0,unknown,finish
naver-60004606493,더샘,base,8,더샘 [더샘] 스킨 퍼펙션 글루타치온 토닝 쿠션(본품 리필),더샘 [더샘] 스킨 퍼펙션 글루타치온 토닝 쿠션( ) 올리브영,,,,,0,unknown,finish
naver-60085865673,더샘,liner,4,더샘 샘물 애교살 메이커 02 눈물 글썽 핑크,더샘 샘물 애교살 메이커 02 눈물 글썽 핑크 올리브영,,,,,0,unknown,undertone
naver-60085869070,더샘,liner,6,더샘 샘물 애교살 메이커 02 눈물 글썽 핑크,더샘 샘물 애교살 메이커 02 눈물 글썽 핑크 올리브영,,,,,0,unknown,undertone
naver-60085865311,더샘,liner,9,더샘 샘물 애교살 메이커 02 눈물 글썽 핑크 2개,더샘 샘물 애교살 메이커 02 눈물 글썽 핑크 올리브영,,,,,0,unknown,undertone
naver-60085864923,더샘,liner,8,더샘 샘물 애교살 메이커 02 눈물 글썽 핑크 3개,더샘 샘물 애교살 메이커 02 눈물 글썽 핑크 올리브영,,,,,0,unknown,undertone
naver-60566696568,더샘,base,1,더샘 스킨 퍼펙션 글루타치온 토닝 쿠션12g (본품+리필),더샘 스킨 퍼펙션 글루타치온 토닝 쿠션12g ( + ) 올리브영,,,,,0,unknown,finish
naver-56401836922,더샘,liner,2,더샘 에코 소울 파워프루프 초슬림 아이라이너 0.1g,더샘 에코 소울 파워프루프 초슬림 아이라이너 올리브영,,,,,0,unknown,finish
naver-58190341144,더샘,base,4,더샘 컨실러 쿠션 커버 퍼펙션 클리어 베이지,더샘 컨실러 쿠션 커버 퍼펙션 클리어 베이지 올리브영,,,,,0,unknown,finish
naver-58190333683,더샘,base,3,더샘 쿠션 커버 퍼펙션 컨실러 리뉴 본품 리필 세트,더샘 쿠션 커버 퍼펙션 컨실러 리뉴 올리브영,,,,,0,unknown,finish
naver-60417815360,데이지크,brow,5,DASIQUE 프로 디테일 브로우 펜슬352005,데이지크 DASIQUE 프로 디테일 브로우 펜슬352005 올리브영,,,,,0,unknown,finish
naver-60417822502,데이지크,brow,6,DASIQUE 프로 슬림 브로우 카라351985,데이지크 DASIQUE 프로 슬림 브로우 카라351985 올리브영,,,,,0,unknown,finish
naver-58626375492,데이지크,brow,8,[데이지크] 프로 디테일 브로우 펜슬,데이지크 프로 디테일 브로우 펜슬 올리브영,,,,,0,unknown,finish
naver-58627089335,데이지크,brow,9,[데이지크] 프로 디테일 브로우 펜슬,데이지크 프로 디테일 브로우 펜슬 올리브영,,,,,0,unknown,finish
naver-58627069306,데이지크,brow,10,[데이지크] 프로 슬림 브로우 카라,데이지크 프로 슬림 브로우 카라 올리브영,,,,,0,unknown,finish
naver-83120985002,데이지크,liner,5,데이지크 무드 업 마스카라 롱앤컬 7.5g,데이지크 무드 업 마스카라 롱앤컬 올리브영,naver_shopping_search,A000000180888,0.75,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000180888,1,unknown,finish
naver-60423167311,데이지크,brow,4,데이지크 프로 디테일 브로우 펜슬 6 colors,데이지크 프로 디테일 브로우 펜슬 6 colors 올리브영,,,,,0,unknown,finish
naver-60638631647,데이지크,brow,2,데이지크 프로 디테일 브로우 펜슬 6 colors 4066473,데이지크 프로 디테일 브로우 펜슬 6 colors 4066473 올리브영,,,,,0,unknown,finish
naver-60423163706,데이지크,brow,3,데이지크 프로 슬림 브로우 카라 6 colors,데이지크 프로 슬림 브로우 카라 6 colors 올리브영,,,,,0,unknown,finish
naver-60638630965,데이지크,brow,1,데이지크 프로 슬림 브로우 카라 6 colors 4066472,데이지크 프로 슬림 브로우 카라 6 colors 4066472 올리브영,,,,,0,unknown,finish
naver-89781220148,데이지크,base,8,바이애콤비비 EGF 비비크림 (내추럴),데이지크 바이애콤비비 EGF 비비크림 (내추럴) 올리브영,,,,,0,unknown,finish
naver-83120985003,데이지크,liner,2,이런 상품 어때요? 데이지크 무드 업 마스카라 롱앤컬 7.5g,데이지크 데이지크 무드 업 마스카라 롱앤컬 올리브영,naver_shopping_search,A000000180888,0.75,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000180888,1,unknown,finish
naver-87817630982,데이지크,base,7,이런 상품 어때요? 데이지크 코렉팅 선 베이스 30ml SPF50 PA+++,데이지크 데이지크 코렉팅 선 베이스 30ml SPF50 PA+++ 올리브영,,,,,0,unknown,finish
naver-56925905658,데이지크,liner,3,한국화장품 오션 HD 붓펜 아이라이너+데이지크 새도우13호 쿨 블랜딩 1개 지급,데이지크 한국화장품 오션 HD 붓펜 아이라이너+데이지크 새도우13호 쿨 블랜딩 1개 지급 올리브영,,,,,0,unknown,finish
naver-51746493778,데이지크,liner,9,한국화장품 오션 HD 붓펜 아이라이너+데이지크 새도우13호 쿨 블랜딩 1개 지급 다크브라운,데이지크 한국화장품 오션 HD 붓펜 아이라이너+데이지크 새도우13호 쿨 블랜딩 1개 지급 다크브라운 올리브영,,,,,0,unknown,finish
naver-60675509193,라카,base,3,LAKA 본딩 커버 쿠션 5종 택1,라카 LAKA 본딩 커버 쿠션 5종 올리브영,,,,,0,unknown,finish
naver-60650056183,라카,brow,5,LAKA 픽시 브로우 카라 7종 택1,라카 LAKA 픽시 브로우 카라 7종 올리브영,naver_shopping_search,A000000251809,0.75,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000251809,1,unknown,finish
naver-60276661522,라카,base,9,라카 NEW 본딩 커버 쿠션 5종 택1,라카 NEW 본딩 커버 쿠션 5종 올리브영,,,,,0,unknown,finish
naver-60633504450,라카,base,4,라카 본딩 커버 쿠션 로지 21C,라카 본딩 커버 쿠션 로지 21C 올리브영,,,,,0,unknown,finish
naver-60633506304,라카,base,5,라카 본딩 커버 쿠션 페탈 19C,라카 본딩 커버 쿠션 페탈 19C 올리브영,,,,,0,unknown,finish
naver-60633504346,라카,base,6,라카 본딩 커버 쿠션 포슬린 19N,라카 본딩 커버 쿠션 포슬린 19N 올리브영,,,,,0,unknown,finish
naver-59980298617,라카,base,2,라카 본딩커버쿠션 4656952,라카 본딩커버쿠션 4656952 올리브영,,,,,0,unknown,finish
naver-60642522889,라카,brow,2,라카 픽시 브로우 카라 우드브라운 2호,라카 픽시 브로우 카라 우드브라운 2호 올리브영,naver_shopping_search,A000000251809,0.75,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000251809,1,unknown,finish
naver-60415376965,라카,base,10,매장정품 LAKA 본딩 커버 쿠션 (5종 택1),라카 매장정품 LAKA 본딩 커버 쿠션 (5종 ) 올리브영,,,,,0,unknown,finish
naver-58604840416,롬앤,liner,10,[NEW/ 롬앤] 한올 아이팟 라이너,롬앤 한올 아이팟 라이너 올리브영,naver_shopping_search,A000000105803,,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000105803,1,unknown,finish
naver-58032630343,롬앤,liner,1,[롬앤] [NEW/신상런칭] 한올 아이팟 라이너,롬앤 한올 아이팟 라이너 올리브영,naver_shopping_search,A000000105803,,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000105803,1,unknown,finish
naver-58612364321,롬앤,base,8,[롬앤] 누 제로 쿠션 15g (본품),롬앤 누 제로 쿠션 15g ( ) 올리브영,naver_shopping_search,A000000164072,0.67,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000164072,1,unknown,finish
naver-58612670445,롬앤,base,9,[롬앤] 누 제로 쿠션 15g (본품),롬앤 누 제로 쿠션 15g ( ) 올리브영,naver_shopping_search,A000000164072,0.67,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000164072,1,unknown,finish
naver-50170356775,롬앤,base,3,[롬앤] 베어 워터 쿠션 20g (리필),롬앤 베어 워터 쿠션 20g ( ) 올리브영,naver_shopping_search,A000000187271,1.0,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000187271,2,unknown,finish
naver-50107317315,롬앤,base,2,[롬앤] 베어 워터 쿠션 20g (본품),롬앤 베어 워터 쿠션 20g ( ) 올리브영,naver_shopping_search,A000000187271,1.0,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000187271,2,unknown,finish
naver-60550417533,롬앤,base,7,[롬앤] 베어 워터 쿠션 20g (본품),롬앤 베어 워터 쿠션 20g ( ) 올리브영,naver_shopping_search,A000000187271,1.0,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000187271,2,unknown,finish
naver-52466577328,롬앤,brow,2,[롬앤] 한올 브로우 카라,롬앤 한올 브로우 카라 올리브영,,,,,0,unknown,finish
naver-52466581152,롬앤,brow,6,[롬앤] 한올 브로우 카라x2,롬앤 한올 브로우 카라x2 올리브영,,,,,0,unknown,finish
naver-31562567077,롬앤,brow,1,[롬앤] 한올 샤프/플랫 브로우 12종,롬앤 한올 샤프/플랫 브로우 12종 올리브영,,,,,0,unknown,finish
naver-29153142323,롬앤,brow,9,[롬앤] 한올 플랫+샤프브로우 2종,롬앤 한올 플랫+샤프브로우 2종 올리브영,,,,,0,unknown,finish
naver-59386592734,롬앤,liner,6,롬앤 트윙클 펜 라이너 0.5g 1개,롬앤 트윙클 펜 라이너 올리브영,,,,,0,unknown,finish
naver-58748277681,롬앤,liner,9,롬앤 한올 아이팟 라이너 01 브라운 토프 5g 2개,롬앤 한올 아이팟 라이너 01 브라운 토프 올리브영,,,,,0,unknown,finish
naver-43151010847,롬앤,brow,5,한올 브로우 카라,롬앤 한올 브로우 카라 올리브영,,,,,0,unknown,finish
naver-26824402312,롬앤,brow,3,한올 샤프 브로우,롬앤 한올 샤프 브로우 올리브영,,,,,0,unknown,finish
naver-51926631314,뮤드,brow,1,[뮤드] 뮤드 인스파이어 스키니 브로우 카라,뮤드 인스파이어 스키니 브로우 카라 올리브영,naver_shopping_search,A000000213046,0.75,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000213046,1,unknown,finish
naver-57609956374,뮤드,base,5,[뮤드] 소프트 실키 핏 쿠션 (본품+리필),뮤드 소프트 실키 핏 쿠션 ( + ) 올리브영,,,,,0,unknown,finish
naver-60129774402,뮤드,base,1,뮤드 소프트 실키 핏 쿠션 (본품+리필) 내추럴 2호,뮤드 소프트 실키 핏 쿠션 ( + ) 내추럴 2호 올리브영,,,,,0,unknown,finish
naver-51723090575,뮤드,brow,3,뮤드 인스파이어 스키니 브로우 카라,뮤드 인스파이어 스키니 브로우 카라 올리브영,naver_shopping_search,A000000213046,0.75,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000213046,1,unknown,finish
naver-60095219603,뮤드,brow,7,뮤드 인스파이어 스키니 브로우 카라 3.2g,뮤드 인스파이어 스키니 브로우 카라 올리브영,naver_shopping_search,A000000213046,0.6,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000213046,1,unknown,finish
naver-59386908783,뮤드,base,4,한국콜마 뮤드 소프트 실키 핏 쿠션 15g(SPF50+) 본품+리필,뮤드 한국콜마 뮤드 소프트 실키 핏 쿠션 15g(SPF50+) + 올리브영,,,,,0,unknown,finish
naver-48002136790,에뛰드,liner,1,[1+ 1][에뛰드] 프루프 10 젤 방수 펜슬,에뛰드 [에뛰드] 프루프 10 젤 방수 펜슬 올리브영,,,,,0,unknown,finish
naver-56754378318,에뛰드,base,9,[에뛰드] [포시러브] 클라우드 필터 쿠션 미니쿠션 기획세트,에뛰드 [포시러브] 클라우드 필터 쿠션 미니쿠션 기획세트 올리브영,,,,,0,unknown,finish
naver-41567175906,에뛰드,brow,1,[에뛰드] 드로잉 아이브로우 프로 3개 SET,에뛰드 드로잉 아이브로우 프로 3개 SET 올리브영,,,,,0,unknown,finish
naver-17580812459,에뛰드,liner,2,[에뛰드] 드로잉쇼 브러쉬 라이너,에뛰드 드로잉쇼 브러쉬 라이너 올리브영,,,,,0,unknown,finish
naver-34267272251,에뛰드,liner,3,[에뛰드] 드로잉쇼 브러쉬 라이너 2개,에뛰드 드로잉쇼 브러쉬 라이너 올리브영,,,,,0,unknown,finish
naver-42886492872,에뛰드,liner,5,[에뛰드] 라인 픽스 브러쉬 라이너,에뛰드 라인 픽스 브러쉬 라이너 올리브영,,,,,0,unknown,finish
naver-59737535500,에뛰드,brow,6,[에뛰드] 베어 엣지 슬림 브로우,에뛰드 베어 엣지 슬림 브로우 올리브영,,,,,0,unknown,finish
naver-59737522495,에뛰드,brow,4,[에뛰드][1 + 1] 드로잉 아이브로우 프로,에뛰드 [1 + 1] 드로잉 아이브로우 프로 올리브영,,,,,0,unknown,finish
naver-53466622383,에뛰드,base,10,에뛰드 [기획] 클라우드 필터 쿠션+미니쿠션 세트 /보송한 구름쿠션 /기획세트 /선물세트,에뛰드 클라우드 필터 쿠션+미니쿠션 /보송한 구름쿠션 /기획세트 /선물세트 올리브영,,,,,0,unknown,undertone
naver-58471691671,에뛰드,liner,7,에뛰드 내추럴리 주근깨 펜 /애교점 /눈밑점 /주근깨 연출 라이너,에뛰드 내추럴리 주근깨 펜 /애교점 /눈밑점 /주근깨 연출 라이너 올리브영,,,,,0,unknown,finish
naver-58022790382,에뛰드,brow,9,에뛰드 드로잉 아이브로우 x2개,에뛰드 드로잉 아이브로우 x2개 올리브영,,,,,0,unknown,finish
naver-58022790721,에뛰드,brow,10,에뛰드 드로잉 아이브로우 x3개,에뛰드 드로잉 아이브로우 x3개 올리브영,,,,,0,unknown,finish
naver-35089739233,에뛰드,brow,3,에뛰드 드로잉 아이브로우 프로 /아이브로우 펜슬 /눈썹펜슬,에뛰드 드로잉 아이브로우 프로 /아이브로우 펜슬 /눈썹펜슬 올리브영,,,,,0,unknown,finish
naver-59364463842,에뛰드,brow,2,에뛰드 드로잉 아이즈 컬러링 브로우카라 /아이브로우 전용 마스카라,에뛰드 드로잉 아이즈 컬러링 브로우카라 /아이브로우 전용 마스카라 올리브영,,,,,0,unknown,finish
naver-34537651696,에뛰드,liner,9,에뛰드 드로잉쇼 브러쉬 라이너,에뛰드 드로잉쇼 브러쉬 라이너 올리브영,,,,,0,unknown,undertone
naver-59857480008,에뛰드,brow,5,에뛰드 베어 엣지 슬림 브로우 /아이브로우 펜슬 /펜슬브로우,에뛰드 베어 엣지 슬림 브로우 /아이브로우 펜슬 /펜슬브로우 올리브영,,,,,0,unknown,finish
naver-58823996921,에뛰드,base,7,에뛰드 워터 드롭 필터 쿠션 기획 (본품15g+리필15g) (SPF26 PA++),에뛰드 워터 드롭 필터 쿠션 (본품15g+리필15g) (SPF26 PA++) 올리브영,,,,,0,unknown,finish
naver-58824186608,에뛰드,base,8,에뛰드 워터 드롭 필터 쿠션 기획 (본품15g+리필15g) (SPF26 PA++),에뛰드 워터 드롭 필터 쿠션 (본품15g+리필15g) (SPF26 PA++) 올리브영,,,,,0,unknown,finish
naver-58824087742,에뛰드,base,5,에뛰드 워터 드롭 필터 쿠션 리필 15g (SPF26 PA++),에뛰드 워터 드롭 필터 쿠션 15g (SPF26 PA++) 올리브영,,,,,0,unknown,finish
naver-58823996064,에뛰드,base,6,에뛰드 워터 드롭 필터 쿠션 리필 15g (SPF26 PA++),에뛰드 워터 드롭 필터 쿠션 15g (SPF26 PA++) 올리브영,,,,,0,unknown,finish
naver-35907398876,에뛰드,liner,4,에뛰드 프루프 10 젤 방수 펜슬 /펜슬 아이라이너,에뛰드 프루프 10 젤 방수 펜슬 /펜슬 아이라이너 올리브영,,,,,0,unknown,undertone
naver-50254204440,에스쁘아,liner,6,[에스쁘아] 노머징 브러쉬 라이너 2개 SET,에스쁘아 노머징 브러쉬 라이너 2개 SET 올리브영,,,,,0,unknown,finish
naver-49163519940,에스쁘아,brow,3,[에스쁘아] 더브로우 밸런스 펜슬 2개 세트,에스쁘아 더브로우 밸런스 펜슬 올리브영,naver_shopping_search,A000000230941,1.0,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000230941,5,unknown,finish
naver-49163388976,에스쁘아,base,6,[에스쁘아] 듀라이크 젤로 톤업 쿠션(단품),에스쁘아 듀라이크 젤로 톤업 쿠션(단품) 올리브영,naver_shopping_search,A000000204958,1.0,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000204958,1,unknown,finish
naver-49163489344,에스쁘아,base,2,[에스쁘아] 실크스킨/비벨벳/비글로우/비내추럴 쿠션 리필 (4종택2),에스쁘아 실크스킨/비벨벳/비글로우/비내추럴 쿠션 (4종택2) 올리브영,,,,,0,unknown,shadeOptions
naver-60691158684,에스쁘아,liner,10,에스쁘아 아이 오프닝 펜슬 오트 베이지,에스쁘아 아이 오프닝 펜슬 오트 베이지 올리브영,,,,,0,unknown,finish
naver-59048859940,웨이크메이크,liner,2,웨이크메이크 리얼 디파이닝 펜슬 라이너 - /R 아이라이너,웨이크메이크 리얼 디파이닝 펜슬 라이너 - /R 아이라이너 올리브영,,,,,0,unknown,finish
naver-48900228185,웨이크메이크,liner,8,웨이크메이크 리얼 애쉬 펜슬 라이너 0.14g - /R 아이라이너,웨이크메이크 리얼 애쉬 펜슬 라이너 0.14g - /R 아이라이너 올리브영,,,,,0,unknown,finish
naver-60450353344,웨이크메이크,base,10,웨이크메이크 심리스 웨어 쿠션 미니 5g SPF50+ / PA+++,웨이크메이크 심리스 웨어 쿠션 미니 5g SPF50+ / PA+++ 올리브영,,,,,0,unknown,finish
naver-58497584938,웨이크메이크,base,4,웨이크메이크 심리스 웨어 쿠션 본품+리필 기획세트,웨이크메이크 심리스 웨어 쿠션 + 기획세트 올리브영,,,,,0,unknown,finish
naver-60638545978,웨이크메이크,base,8,웨이크메이크 심리스 웨어 쿠션 본품+리필 택1,웨이크메이크 심리스 웨어 쿠션 + 올리브영,,,,,0,unknown,finish
naver-60263588460,웨이크메이크,liner,6,웨이크메이크 철벽 펜 아이라이너 02 브라운 3개,웨이크메이크 철벽 펜 아이라이너 02 브라운 올리브영,,,,,0,unknown,finish
naver-60263589691,웨이크메이크,liner,7,웨이크메이크 철벽 펜 아이라이너 03 다크 브라운 3개,웨이크메이크 철벽 펜 아이라이너 03 다크 브라운 올리브영,,,,,0,unknown,finish
naver-60263586920,웨이크메이크,brow,8,웨이크메이크 파우더 젯 듀얼 브로우 06 딥 브라운,웨이크메이크 파우더 젯 듀얼 브로우 06 딥 브라운 올리브영,naver_shopping_search,A000000197861,0.75,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000197861,1,unknown,finish
